,unique_id,full_name,minutes,goals_scored,assists,bps,selected_by_percent,previous_start_value,delta_value,target_value,position_DEF,position_FWD,position_GK,position_MID,teams_arsenal,teams_astonvilla,teams_bournemouth,teams_brentford,teams_brighton&hovealbion,teams_burnley,teams_cardiffcity,teams_chelsea,teams_crystalpalace,teams_everton,teams_fulham,teams_huddersfieldtown,teams_leedsunited,teams_leicestercity,teams_liverpool,teams_manchestercity,teams_manchesterunited,teams_newcastleunited,teams_norwichcity,teams_nottinghamforest,teams_sheffieldunited,teams_southampton,teams_stokecity,teams_swanseacity,teams_tottenhamhotspur,teams_watford,teams_westbromwichalbion,teams_westhamunited,teams_wolverhamptonwanderers
456,95-2019-20,joehart,0.0,0.0,0.0,0.0,1.0,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,98-2019-20,robbiebrady,445.0,1.0,2.0,112.0,0.0,55.0,0.0,55.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,100-2019-20,jeffhendrick,1930.0,2.0,2.0,197.0,0.1,55.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,101-2019-20,ashleywestwood,3150.0,2.0,7.0,567.0,0.8,55.0,0.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,102-2019-20,jackcork,2614.0,0.0,0.0,301.0,0.2,50.0,-1.0,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,430-2019-20,aaronlennon,485.0,0.0,0.0,51.0,0.1,50.0,-4.0,50.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,103-2019-20,marcosalonso,1429.0,4.0,4.0,395.0,3.1,65.0,-4.0,65.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,104-2019-20,antoniorüdiger,1710.0,2.0,0.0,351.0,0.7,60.0,-1.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,105-2019-20,césarazpilicueta,3229.0,2.0,6.0,700.0,8.8,60.0,1.0,65.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,108-2019-20,andreaschristensen,1751.0,0.0,0.0,325.0,0.7,50.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,110-2019-20,oliviergiroud,988.0,8.0,1.0,253.0,3.2,70.0,-3.0,80.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,111-2019-20,kepaarrizabalaga,2970.0,0.0,0.0,507.0,4.3,55.0,-1.0,55.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,112-2019-20,willycaballero,450.0,0.0,0.0,74.0,0.2,50.0,-2.0,50.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,115-2019-20,rubenloftus-cheek,203.0,0.0,1.0,37.0,0.1,65.0,-6.0,55.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,116-2019-20,callumhudson-odoi,849.0,1.0,5.0,197.0,0.4,60.0,-9.0,45.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,117-2019-20,rossbarkley,1095.0,1.0,5.0,208.0,1.6,60.0,-4.0,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,119-2019-20,n'golokanté,1730.0,3.0,0.0,294.0,3.5,50.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,121-2019-20,ethanampadu,0.0,0.0,0.0,0.0,0.0,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,432-2019-20,mateokovacic,2065.0,1.0,3.0,461.0,0.9,55.0,-2.0,60.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,460-2019-20,tammyabraham,2206.0,15.0,6.0,461.0,14.0,70.0,3.0,55.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,124-2019-20,jamestomkins,1582.0,1.0,1.0,260.0,0.2,50.0,-1.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,125-2019-20,mamadousakho,929.0,0.0,0.0,148.0,0.1,50.0,0.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,126-2019-20,joelward,2380.0,0.0,1.0,392.0,1.5,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,127-2019-20,scottdann,1264.0,0.0,1.0,253.0,0.2,45.0,-2.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,128-2019-20,martinkelly,1547.0,0.0,1.0,288.0,14.7,40.0,1.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,129-2019-20,christianbenteke,1252.0,2.0,1.0,133.0,0.5,60.0,-3.0,65.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,130-2019-20,connorwickham,90.0,1.0,1.0,48.0,1.8,45.0,-2.0,50.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,131-2019-20,vicenteguaita,3150.0,0.0,0.0,643.0,1.6,50.0,-1.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,132-2019-20,waynehennessey,270.0,0.0,0.0,58.0,0.6,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,133-2019-20,wilfriedzaha,3279.0,4.0,6.0,337.0,8.4,70.0,-4.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,134-2019-20,lukamilivojevic,2510.0,3.0,1.0,382.0,1.9,70.0,-3.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,135-2019-20,androstownsend,1284.0,1.0,1.0,221.0,0.9,60.0,-4.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,136-2019-20,maxmeyer,645.0,0.0,0.0,67.0,0.1,55.0,-3.0,60.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,137-2019-20,jeffreyschlupp,1030.0,3.0,1.0,148.0,0.1,55.0,-1.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,138-2019-20,jamesmcarthur,3091.0,0.0,4.0,420.0,0.6,55.0,-3.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,139-2019-20,cheikhoukouyaté,2524.0,1.0,2.0,288.0,0.2,50.0,-2.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,157-2019-20,jamesmccarthy,1668.0,0.0,0.0,205.0,0.9,45.0,-3.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,468-2019-20,jordanayew,3148.0,9.0,3.0,443.0,7.3,50.0,1.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,503-2019-20,garycahill,2167.0,0.0,1.0,395.0,1.2,45.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,17-2019-20,alexiwobi,1591.0,1.0,0.0,227.0,0.9,60.0,-4.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,141-2019-20,lucasdigne,3031.0,0.0,8.0,646.0,13.4,60.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,142-2019-20,yerrymina,2281.0,2.0,1.0,419.0,1.9,55.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,143-2019-20,michaelkeane,2556.0,2.0,0.0,490.0,2.4,55.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,144-2019-20,seamuscoleman,1833.0,0.0,1.0,325.0,1.2,55.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,146-2019-20,cenktosun,462.0,2.0,0.0,86.0,0.1,60.0,-3.0,70.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,147-2019-20,dominiccalvert-lewin,2621.0,13.0,1.0,385.0,7.9,60.0,1.0,55.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,148-2019-20,jordanpickford,3420.0,0.0,0.0,626.0,6.3,55.0,-3.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,151-2019-20,gylfisigurdsson,2555.0,2.0,4.0,397.0,2.4,80.0,-7.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,153-2019-20,theowalcott,1281.0,2.0,4.0,186.0,0.4,65.0,-3.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,154-2019-20,tomdavies,2020.0,1.0,1.0,233.0,0.1,55.0,-2.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,155-2019-20,ademolalookman,0.0,0.0,0.0,0.0,0.0,50.0,0.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,156-2019-20,idrissagueye,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,205-2019-20,fabiandelph,1187.0,0.0,0.0,202.0,0.2,55.0,-2.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,478-2019-20,masonholgate,2052.0,0.0,4.0,412.0,1.6,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,479-2019-20,jonaslössl,0.0,0.0,0.0,0.0,0.2,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,161-2019-20,benjaminchilwell,2374.0,3.0,3.0,501.0,6.3,55.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,162-2019-20,jonnyevans,3384.0,1.0,2.0,707.0,5.7,50.0,3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,163-2019-20,christianfuchs,770.0,0.0,0.0,139.0,0.3,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,165-2019-20,wesmorgan,430.0,0.0,0.0,87.0,0.6,45.0,-4.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,166-2019-20,jamievardy,3032.0,23.0,7.0,775.0,27.2,90.0,7.0,90.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,167-2019-20,kelechiiheanacho,953.0,5.0,4.0,204.0,0.5,60.0,-3.0,60.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,168-2019-20,kasperschmeichel,3420.0,0.0,0.0,707.0,12.8,50.0,5.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,169-2019-20,eldinjakupovic,0.0,0.0,0.0,0.0,0.1,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,170-2019-20,dannyward,0.0,0.0,0.0,0.0,0.2,45.0,-3.0,45.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,171-2019-20,jamesmaddison,2624.0,6.0,5.0,548.0,12.1,70.0,3.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,174-2019-20,marcalbrighton,857.0,0.0,3.0,185.0,0.2,55.0,-4.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,175-2019-20,demaraigray,605.0,2.0,4.0,151.0,0.3,55.0,-5.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,176-2019-20,wilfredndidi,2671.0,2.0,1.0,443.0,1.7,50.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,177-2019-20,mattyjames,5.0,0.0,0.0,3.0,0.2,45.0,-2.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,178-2019-20,danielamartey,0.0,0.0,0.0,0.0,0.3,45.0,-3.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,180-2019-20,hamzachoudhury,883.0,1.0,1.0,153.0,0.7,45.0,-3.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,265-2019-20,ayozepérez,1998.0,8.0,5.0,402.0,5.0,65.0,-5.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,404-2019-20,ryanbennett,932.0,0.0,0.0,176.0,0.3,50.0,-2.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,181-2019-20,andrewrobertson,3111.0,2.0,12.0,847.0,18.1,70.0,0.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,182-2019-20,trentalexander-arnold,3173.0,4.0,15.0,904.0,39.1,70.0,7.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,184-2019-20,josephgomez,1999.0,0.0,0.0,461.0,3.9,55.0,-2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,185-2019-20,joelmatip,703.0,1.0,0.0,167.0,1.1,55.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,187-2019-20,robertofirmino,2985.0,9.0,9.0,592.0,10.1,95.0,-2.0,95.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,191-2019-20,mohamedsalah,2879.0,19.0,10.0,661.0,32.4,125.0,0.0,130.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,192-2019-20,sadiomané,2745.0,18.0,10.0,689.0,19.7,115.0,6.0,95.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,193-2019-20,alexoxlade-chamberlain,1475.0,4.0,1.0,268.0,0.6,65.0,-4.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,194-2019-20,xherdanshaqiri,181.0,1.0,0.0,54.0,0.2,65.0,-2.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,195-2019-20,adamlallana,371.0,1.0,1.0,97.0,0.1,60.0,-3.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,196-2019-20,nabykeita,806.0,2.0,3.0,224.0,0.3,60.0,-2.0,75.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,198-2019-20,jordanhenderson,2234.0,4.0,5.0,530.0,1.2,55.0,-3.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,199-2019-20,georginiowijnaldum,2933.0,4.0,0.0,503.0,2.1,55.0,-1.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,200-2019-20,jamesmilner,924.0,2.0,2.0,198.0,0.5,55.0,-2.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,202-2019-20,aymericlaporte,1096.0,1.0,0.0,298.0,4.1,65.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
544,203-2019-20,kylewalker,2392.0,1.0,4.0,573.0,13.2,60.0,-3.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
545,204-2019-20,benjaminmendy,1491.0,0.0,2.0,378.0,1.6,60.0,-5.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
546,206-2019-20,oleksandrzinchenko,1271.0,0.0,0.0,295.0,2.4,55.0,-3.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547,207-2019-20,johnstones,1118.0,0.0,0.0,231.0,1.0,55.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
548,208-2019-20,nicolásotamendi,1710.0,2.0,1.0,389.0,2.4,55.0,-7.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,210-2019-20,sergioagüero,1449.0,16.0,6.0,509.0,11.8,120.0,-4.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550,213-2019-20,claudiobravo,346.0,0.0,0.0,69.0,0.3,50.0,-3.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
551,214-2019-20,raheemsterling,2651.0,20.0,6.0,642.0,23.2,120.0,0.0,110.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
552,217-2019-20,riyadmahrez,1934.0,11.0,14.0,668.0,10.1,85.0,1.0,90.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
553,220-2019-20,philfoden,888.0,5.0,2.0,261.0,6.0,55.0,0.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,222-2019-20,ilkaygündogan,2012.0,2.0,1.0,382.0,1.2,55.0,-4.0,55.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555,122-2019-20,aaronwan-bissaka,3070.0,0.0,4.0,659.0,18.9,55.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
556,160-2019-20,harrymaguire,3420.0,1.0,0.0,681.0,11.2,55.0,-2.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,223-2019-20,chrissmalling,0.0,0.0,0.0,0.0,0.1,55.0,-3.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,224-2019-20,ashleyyoung,953.0,0.0,0.0,158.0,0.3,55.0,-1.0,60.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
559,225-2019-20,victorlindelöf,3092.0,1.0,0.0,618.0,1.2,55.0,-2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,226-2019-20,lukeshaw,1730.0,0.0,0.0,381.0,0.7,55.0,-1.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,227-2019-20,marcosrojo,121.0,0.0,0.0,9.0,0.1,50.0,-2.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
562,228-2019-20,ericbailly,148.0,0.0,0.0,40.0,0.1,50.0,-3.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
563,231-2019-20,philjones,135.0,0.0,0.0,22.0,0.1,50.0,-3.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
564,232-2019-20,romelulukaku,0.0,0.0,0.0,0.0,0.3,85.0,0.0,110.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
565,233-2019-20,marcusrashford,2645.0,17.0,8.0,665.0,18.1,85.0,4.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
566,236-2019-20,sergioromero,0.0,0.0,0.0,0.0,0.2,50.0,-4.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
567,237-2019-20,leegrant,0.0,0.0,0.0,0.0,0.1,50.0,-3.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,238-2019-20,paulpogba,1202.0,1.0,4.0,215.0,3.5,85.0,-2.0,80.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
569,239-2019-20,anthonymartial,2625.0,17.0,9.0,544.0,22.5,75.0,10.0,75.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,241-2019-20,jesselingard,923.0,1.0,0.0,99.0,0.7,65.0,-2.0,70.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,242-2019-20,juanmata,747.0,0.0,2.0,139.0,0.4,65.0,-4.0,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
572,246-2019-20,andreaspereira,1478.0,1.0,3.0,198.0,0.4,50.0,-3.0,50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
